assinante_hash,home_cluster,home_municipio,income_cluster,age_group,mobility_pattern,flag_flagship
127268,SAO_JOSE_BARREIROS,São José,B,55+,MODERADA,1
127269,PALHOCA_CENTRO,Palhoça,B,45-54,MODERADA,0
127270,SAO_JOSE_KOBRASOL,São José,C,25-34,BAIXA,0
127271,PALHOCA_CENTRO,Palhoça,A,55+,MODERADA,1
127272,ESTREITO_CAPOEIRAS,Florianópolis,B,45-54,MODERADA,0
127273,PALHOCA_PEDRA_BRANCA,Palhoça,C,55+,MODERADA,0
127274,GOV_CELSO_RAMOS,Governador Celso Ramos,D,25-34,MODERADA,0
127275,INGLESES,Florianópolis,B,18-24,BAIXA,0
127276,LAGOA_CONCEICAO,Florianópolis,A,35-44,MODERADA,0
127277,TRINDADE,Florianópolis,B,25-34,INTENSA,0
127278,UFSC,Florianópolis,C,35-44,MODERADA,0
127279,INGLESES,Florianópolis,C,18-24,MODERADA,0
127280,SAO_JOSE_KOBRASOL,São José,B,18-24,MODERADA,0
127281,CENTRO_HISTORICO,Florianópolis,D,35-44,INTENSA,1
127282,AEROPORTO_HLZ,Florianópolis,C,18-24,BAIXA,0
127283,ESTREITO_CAPOEIRAS,Florianópolis,C,25-34,BAIXA,0
127284,CBD_BEIRAMAR,Florianópolis,C,45-54,BAIXA,0
127285,PALHOCA_CENTRO,Palhoça,B,55+,BAIXA,1
127286,CAMPECHE,Florianópolis,D,18-24,MODERADA,0
127287,SAO_JOSE_ROCADO,São José,C,45-54,MODERADA,0
127288,TRINDADE,Florianópolis,B,55+,INTENSA,1
127289,ESTREITO_CAPOEIRAS,Florianópolis,D,35-44,MODERADA,1
127290,CENTRO_HISTORICO,Florianópolis,C,55+,BAIXA,0
127291,BIGUACU_BR101_NORTE,Biguaçu,A,25-34,MODERADA,0
127292,SAO_JOSE_ROCADO,São José,B,18-24,MODERADA,1
127293,CENTRO_HISTORICO,Florianópolis,C,25-34,BAIXA,0
127294,TRINDADE,Florianópolis,D,35-44,MODERADA,0
127295,ESTREITO_CAPOEIRAS,Florianópolis,C,55+,MODERADA,0
127296,CENTRO_HISTORICO,Florianópolis,C,35-44,BAIXA,1
127297,SAO_JOSE_KOBRASOL,São José,B,35-44,INTENSA,1
127298,CBD_BEIRAMAR,Florianópolis,C,55+,INTENSA,0
127299,SAO_JOSE_CENTRO,São José,A,18-24,INTENSA,0
127300,CBD_BEIRAMAR,Florianópolis,D,25-34,BAIXA,0
127301,AEROPORTO_HLZ,Florianópolis,C,55+,MODERADA,0
127302,ESTREITO_CAPOEIRAS,Florianópolis,B,18-24,MODERADA,1
127303,CBD_BEIRAMAR,Florianópolis,D,35-44,INTENSA,0
127304,PALHOCA_CENTRO,Palhoça,C,55+,MODERADA,0
127305,PALHOCA_CENTRO,Palhoça,B,25-34,BAIXA,1
127306,BIGUACU_BR101_NORTE,Biguaçu,C,18-24,INTENSA,0
127307,CENTRO_HISTORICO,Florianópolis,A,18-24,BAIXA,0
127308,PALHOCA_PEDRA_BRANCA,Palhoça,D,18-24,MODERADA,0
127309,SAO_JOSE_CENTRO,São José,D,35-44,MODERADA,1
127310,PALHOCA_PEDRA_BRANCA,Palhoça,D,35-44,INTENSA,0
127311,CBD_BEIRAMAR,Florianópolis,D,25-34,INTENSA,0
127312,ESTREITO_CAPOEIRAS,Florianópolis,C,35-44,INTENSA,0
127313,INGLESES,Florianópolis,D,25-34,BAIXA,0
127314,VIA_EXPRESSA_CORREDOR,Florianópolis,B,25-34,MODERADA,1
127315,NORTE_ILHA,Florianópolis,C,55+,MODERADA,0
127316,CBD_BEIRAMAR,Florianópolis,B,25-34,INTENSA,0
127317,CBD_BEIRAMAR,Florianópolis,B,25-34,BAIXA,0
127318,SAO_JOSE_KOBRASOL,São José,D,25-34,BAIXA,0
127319,SAO_JOSE_CENTRO,São José,C,35-44,BAIXA,0
127320,SC401_CORREDOR,Florianópolis,B,55+,INTENSA,0
127321,SAO_JOSE_KOBRASOL,São José,C,55+,MODERADA,0
127322,CBD_BEIRAMAR,Florianópolis,C,25-34,MODERADA,0
127323,SAO_JOSE_ROCADO,São José,D,45-54,MODERADA,1
127324,CBD_BEIRAMAR,Florianópolis,C,45-54,MODERADA,0
127325,AEROPORTO_HLZ,Florianópolis,C,18-24,BAIXA,0
127326,INGLESES,Florianópolis,A,35-44,BAIXA,1
127327,AEROPORTO_HLZ,Florianópolis,B,25-34,MODERADA,1
127328,SAO_JOSE_ROCADO,São José,A,35-44,MODERADA,0
127329,RESIDENCIAL_NORTE,Florianópolis,D,45-54,MODERADA,0
127330,PALHOCA_CENTRO,Palhoça,C,55+,INTENSA,0
127331,SAO_JOSE_ROCADO,São José,A,25-34,MODERADA,1
127332,COQUEIROS,Florianópolis,C,45-54,MODERADA,0
127333,LAGOA_CONCEICAO,Florianópolis,C,45-54,MODERADA,0
127334,BIGUACU_BR101_NORTE,Biguaçu,D,25-34,MODERADA,0
127335,SANTO_AMARO,Santo Amaro da Imperatriz,D,25-34,BAIXA,0
127336,TRINDADE,Florianópolis,A,35-44,INTENSA,0
127337,PALHOCA_PEDRA_BRANCA,Palhoça,C,55+,MODERADA,0
127338,SAO_JOSE_ROCADO,São José,C,25-34,BAIXA,0
127339,TRINDADE,Florianópolis,A,18-24,INTENSA,1
127340,NORTE_ILHA,Florianópolis,D,35-44,MODERADA,0
127341,SAO_JOSE_BARREIROS,São José,B,45-54,BAIXA,0
127342,INGLESES,Florianópolis,B,45-54,BAIXA,1
127343,TRINDADE,Florianópolis,C,55+,MODERADA,0
127344,RESIDENCIAL_NORTE,Florianópolis,C,45-54,INTENSA,0
127345,SC401_CORREDOR,Florianópolis,C,35-44,BAIXA,0
127346,GOV_CELSO_RAMOS,Governador Celso Ramos,A,18-24,INTENSA,0
127347,CBD_BEIRAMAR,Florianópolis,D,25-34,BAIXA,0
127348,SAO_JOSE_ROCADO,São José,B,35-44,MODERADA,1
127349,SAO_JOSE_BARREIROS,São José,C,25-34,MODERADA,0
127350,RESIDENCIAL_NORTE,Florianópolis,C,45-54,BAIXA,0
127351,LAGOA_CONCEICAO,Florianópolis,D,45-54,MODERADA,0
127352,PALHOCA_BR101_SUL,Palhoça,C,35-44,INTENSA,0
127353,PALHOCA_CENTRO,Palhoça,C,45-54,MODERADA,0
127354,SAO_JOSE_CENTRO,São José,B,18-24,MODERADA,0
127355,UFSC,Florianópolis,A,25-34,MODERADA,0
127356,SAO_JOSE_BARREIROS,São José,B,55+,MODERADA,0
127357,SC401_CORREDOR,Florianópolis,C,45-54,BAIXA,0
127358,SAO_JOSE_ROCADO,São José,C,25-34,BAIXA,1
127359,AEROPORTO_HLZ,Florianópolis,D,35-44,INTENSA,0
127360,CBD_BEIRAMAR,Florianópolis,B,55+,BAIXA,1
127361,TRINDADE,Florianópolis,C,45-54,BAIXA,0
127362,SAO_JOSE_CENTRO,São José,B,25-34,INTENSA,0
127363,COQUEIROS,Florianópolis,D,25-34,MODERADA,0
127364,CANASVIEIRAS,Florianópolis,C,55+,MODERADA,0
127365,VIA_EXPRESSA_CORREDOR,Florianópolis,C,25-34,MODERADA,0
127366,CENTRO_HISTORICO,Florianópolis,C,55+,MODERADA,0
127367,SAO_JOSE_CENTRO,São José,C,25-34,INTENSA,0
127368,CAMPECHE,Florianópolis,D,55+,MODERADA,0
127369,SC401_CORREDOR,Florianópolis,C,45-54,MODERADA,0
127370,BIGUACU_BR101_NORTE,Biguaçu,C,45-54,BAIXA,0
127371,JURERE,Florianópolis,C,45-54,INTENSA,1
127372,TRINDADE,Florianópolis,C,25-34,MODERADA,1
127373,RESIDENCIAL_NORTE,Florianópolis,C,35-44,BAIXA,0
127374,CAMPECHE,Florianópolis,D,35-44,MODERADA,0
127375,CBD_BEIRAMAR,Florianópolis,B,35-44,MODERADA,1
127376,CBD_BEIRAMAR,Florianópolis,C,35-44,BAIXA,0
127377,PALHOCA_BR101_SUL,Palhoça,B,18-24,INTENSA,0
127378,CENTRO_HISTORICO,Florianópolis,D,35-44,BAIXA,0
127379,COQUEIROS,Florianópolis,B,55+,BAIXA,0
127380,PALHOCA_BR101_SUL,Palhoça,C,35-44,MODERADA,0
127381,INGLESES,Florianópolis,A,55+,BAIXA,0
127382,PALHOCA_BR101_SUL,Palhoça,C,18-24,INTENSA,0
127383,PALHOCA_PEDRA_BRANCA,Palhoça,B,18-24,MODERADA,1
127384,SC401_CORREDOR,Florianópolis,D,45-54,INTENSA,0
127385,CBD_BEIRAMAR,Florianópolis,C,18-24,BAIXA,0
127386,UFSC,Florianópolis,C,25-34,MODERADA,0
127387,CAMPECHE,Florianópolis,C,35-44,MODERADA,0
127388,ESTREITO_CAPOEIRAS,Florianópolis,D,25-34,BAIXA,0
127389,BIGUACU_BR101_NORTE,Biguaçu,B,35-44,BAIXA,0
127390,SAO_JOSE_BARREIROS,São José,B,25-34,BAIXA,0
127391,SAO_JOSE_CENTRO,São José,A,45-54,MODERADA,0
127392,CAMPECHE,Florianópolis,C,45-54,BAIXA,0
127393,AEROPORTO_HLZ,Florianópolis,B,45-54,MODERADA,0
127394,INGLESES,Florianópolis,C,25-34,MODERADA,0
127395,UFSC,Florianópolis,D,25-34,MODERADA,0
127396,CBD_BEIRAMAR,Florianópolis,D,45-54,BAIXA,0
127397,PALHOCA_CENTRO,Palhoça,B,55+,MODERADA,0
127398,CBD_BEIRAMAR,Florianópolis,D,18-24,BAIXA,0
127399,RESIDENCIAL_NORTE,Florianópolis,B,18-24,MODERADA,0
127400,NORTE_ILHA,Florianópolis,D,55+,MODERADA,0
127401,AEROPORTO_HLZ,Florianópolis,C,35-44,MODERADA,1
127402,TRINDADE,Florianópolis,D,18-24,MODERADA,0
127403,CBD_BEIRAMAR,Florianópolis,C,45-54,BAIXA,0
127404,LAGOA_CONCEICAO,Florianópolis,D,25-34,BAIXA,0
127405,CENTRO_HISTORICO,Florianópolis,C,45-54,MODERADA,0
127406,SAO_JOSE_KOBRASOL,São José,B,45-54,BAIXA,0
127407,SC401_CORREDOR,Florianópolis,C,35-44,INTENSA,1
127408,SAO_JOSE_KOBRASOL,São José,B,55+,INTENSA,1
127409,TRINDADE,Florianópolis,D,35-44,MODERADA,0
127410,TRINDADE,Florianópolis,A,18-24,MODERADA,0
127411,SANTO_AMARO,Santo Amaro da Imperatriz,C,35-44,INTENSA,0
127412,CANASVIEIRAS,Florianópolis,B,45-54,MODERADA,0
127413,CBD_BEIRAMAR,Florianópolis,A,35-44,MODERADA,0
127414,CBD_BEIRAMAR,Florianópolis,B,35-44,INTENSA,1
127415,ESTREITO_CAPOEIRAS,Florianópolis,A,18-24,BAIXA,0
127416,ESTREITO_CAPOEIRAS,Florianópolis,C,25-34,MODERADA,0
127417,COQUEIROS,Florianópolis,C,18-24,BAIXA,0
127418,SAO_JOSE_CENTRO,São José,C,35-44,BAIXA,0
127419,SAO_JOSE_CENTRO,São José,C,25-34,MODERADA,0
127420,ESTREITO_CAPOEIRAS,Florianópolis,A,55+,BAIXA,0
127421,SAO_JOSE_CENTRO,São José,B,25-34,MODERADA,1
127422,CBD_BEIRAMAR,Florianópolis,D,45-54,MODERADA,0
127423,UFSC,Florianópolis,D,45-54,BAIXA,0
127424,RESIDENCIAL_NORTE,Florianópolis,A,25-34,MODERADA,0
127425,SC401_CORREDOR,Florianópolis,C,45-54,MODERADA,0
127426,TRINDADE,Florianópolis,B,55+,BAIXA,0
127427,SANTO_AMARO,Santo Amaro da Imperatriz,D,35-44,MODERADA,0
127428,SAO_JOSE_BARREIROS,São José,B,18-24,MODERADA,1
127429,CENTRO_HISTORICO,Florianópolis,C,55+,MODERADA,0
127430,TRINDADE,Florianópolis,C,55+,BAIXA,0
127431,CBD_BEIRAMAR,Florianópolis,C,45-54,MODERADA,0
127432,CENTRO_HISTORICO,Florianópolis,B,18-24,BAIXA,0
127433,SAO_JOSE_BARREIROS,São José,B,35-44,MODERADA,0
127434,CBD_BEIRAMAR,Florianópolis,C,18-24,BAIXA,0
127435,CAMPECHE,Florianópolis,D,55+,MODERADA,0
127436,ESTREITO_CAPOEIRAS,Florianópolis,C,55+,MODERADA,1
127437,RESIDENCIAL_NORTE,Florianópolis,C,45-54,BAIXA,0
127438,ESTREITO_CAPOEIRAS,Florianópolis,C,18-24,INTENSA,1
127439,SAO_JOSE_BARREIROS,São José,C,45-54,BAIXA,0
127440,PALHOCA_CENTRO,Palhoça,C,18-24,MODERADA,0
127441,UFSC,Florianópolis,C,45-54,MODERADA,0
127442,SAO_JOSE_ROCADO,São José,D,35-44,BAIXA,0
127443,JURERE,Florianópolis,A,25-34,BAIXA,0
127444,TRINDADE,Florianópolis,B,35-44,MODERADA,1
127445,PALHOCA_BR101_SUL,Palhoça,B,35-44,BAIXA,0
127446,CBD_BEIRAMAR,Florianópolis,B,55+,INTENSA,1
127447,COQUEIROS,Florianópolis,B,25-34,INTENSA,0
127448,CENTRO_HISTORICO,Florianópolis,C,45-54,BAIXA,0
127449,JURERE,Florianópolis,C,35-44,MODERADA,0
127450,BIGUACU_BR101_NORTE,Biguaçu,D,35-44,MODERADA,0
127451,INGLESES,Florianópolis,B,35-44,INTENSA,0
127452,SAO_JOSE_KOBRASOL,São José,A,35-44,INTENSA,0
127453,PALHOCA_PEDRA_BRANCA,Palhoça,D,18-24,BAIXA,0
127454,AEROPORTO_HLZ,Florianópolis,B,45-54,MODERADA,1
127455,BIGUACU_BR101_NORTE,Biguaçu,A,25-34,BAIXA,0
127456,CBD_BEIRAMAR,Florianópolis,B,55+,INTENSA,0
127457,INGLESES,Florianópolis,C,45-54,INTENSA,0
127458,CBD_BEIRAMAR,Florianópolis,C,18-24,MODERADA,0
127459,RESIDENCIAL_NORTE,Florianópolis,D,35-44,INTENSA,1
127460,LAGOA_CONCEICAO,Florianópolis,A,45-54,BAIXA,0
127461,RESIDENCIAL_NORTE,Florianópolis,C,45-54,MODERADA,0
127462,UFSC,Florianópolis,A,25-34,INTENSA,0
127463,CENTRO_HISTORICO,Florianópolis,C,35-44,BAIXA,0
127464,SAO_JOSE_CENTRO,São José,D,35-44,BAIXA,0
127465,CBD_BEIRAMAR,Florianópolis,B,35-44,BAIXA,0
127466,CAMPECHE,Florianópolis,B,55+,MODERADA,0
127467,CENTRO_HISTORICO,Florianópolis,B,45-54,BAIXA,0
127468,CBD_BEIRAMAR,Florianópolis,B,18-24,INTENSA,1
127469,INGLESES,Florianópolis,A,25-34,BAIXA,1
127470,LAGOA_CONCEICAO,Florianópolis,A,18-24,MODERADA,1
127471,PALHOCA_BR101_SUL,Palhoça,C,25-34,MODERADA,0
127472,SAO_JOSE_ROCADO,São José,C,18-24,MODERADA,0
127473,GOV_CELSO_RAMOS,Governador Celso Ramos,A,35-44,MODERADA,1
127474,SAO_JOSE_CENTRO,São José,A,18-24,BAIXA,1
127475,LAGOA_CONCEICAO,Florianópolis,D,35-44,BAIXA,0
127476,PALHOCA_PEDRA_BRANCA,Palhoça,C,25-34,BAIXA,0
127477,CANASVIEIRAS,Florianópolis,A,55+,MODERADA,0
127478,CENTRO_HISTORICO,Florianópolis,D,35-44,MODERADA,1
127479,PALHOCA_PEDRA_BRANCA,Palhoça,C,35-44,MODERADA,1
127480,SAO_JOSE_ROCADO,São José,C,45-54,MODERADA,0
127481,SAO_JOSE_CENTRO,São José,D,35-44,BAIXA,0
127482,CENTRO_HISTORICO,Florianópolis,B,45-54,MODERADA,0
127483,VIA_EXPRESSA_CORREDOR,Florianópolis,C,35-44,MODERADA,0
127484,UFSC,Florianópolis,D,45-54,BAIXA,0
127485,UFSC,Florianópolis,A,35-44,MODERADA,0
127486,CENTRO_HISTORICO,Florianópolis,B,18-24,BAIXA,1
127487,CANASVIEIRAS,Florianópolis,C,18-24,INTENSA,1
127488,SAO_JOSE_ROCADO,São José,B,25-34,BAIXA,1
127489,CANASVIEIRAS,Florianópolis,A,55+,BAIXA,0
127490,CANASVIEIRAS,Florianópolis,A,35-44,INTENSA,1
127491,TRINDADE,Florianópolis,A,18-24,MODERADA,0
127492,CENTRO_HISTORICO,Florianópolis,B,35-44,MODERADA,1
127493,BIGUACU_BR101_NORTE,Biguaçu,D,18-24,BAIXA,0
127494,BIGUACU_BR101_NORTE,Biguaçu,B,25-34,MODERADA,1
127495,RESIDENCIAL_NORTE,Florianópolis,C,25-34,BAIXA,0
127496,CENTRO_HISTORICO,Florianópolis,D,25-34,MODERADA,0
127497,SAO_JOSE_KOBRASOL,São José,D,45-54,MODERADA,0
127498,CBD_BEIRAMAR,Florianópolis,C,25-34,MODERADA,0
127499,PALHOCA_PEDRA_BRANCA,Palhoça,C,25-34,MODERADA,0
127500,COQUEIROS,Florianópolis,D,35-44,MODERADA,0
127501,SAO_JOSE_CENTRO,São José,C,45-54,BAIXA,0
127502,VIA_EXPRESSA_CORREDOR,Florianópolis,C,18-24,MODERADA,0
127503,SAO_JOSE_CENTRO,São José,D,25-34,BAIXA,0
127504,CENTRO_HISTORICO,Florianópolis,C,45-54,INTENSA,0
127505,CAMPECHE,Florianópolis,C,45-54,BAIXA,0
127506,TRINDADE,Florianópolis,C,25-34,MODERADA,0
127507,ESTREITO_CAPOEIRAS,Florianópolis,A,18-24,MODERADA,1
127508,SANTO_AMARO,Santo Amaro da Imperatriz,C,18-24,INTENSA,0
127509,TRINDADE,Florianópolis,C,45-54,BAIXA,0
127510,PALHOCA_CENTRO,Palhoça,B,35-44,MODERADA,0
127511,SAO_JOSE_BARREIROS,São José,D,35-44,BAIXA,0
127512,TRINDADE,Florianópolis,A,25-34,MODERADA,0
127513,AEROPORTO_HLZ,Florianópolis,C,55+,BAIXA,0
127514,SAO_JOSE_CENTRO,São José,D,18-24,MODERADA,0
127515,CBD_BEIRAMAR,Florianópolis,A,35-44,BAIXA,0
127516,CENTRO_HISTORICO,Florianópolis,C,25-34,INTENSA,0
127517,TRINDADE,Florianópolis,B,35-44,INTENSA,1
127518,SANTO_AMARO,Santo Amaro da Imperatriz,C,18-24,BAIXA,0
127519,CBD_BEIRAMAR,Florianópolis,D,45-54,MODERADA,0
127520,COQUEIROS,Florianópolis,C,45-54,MODERADA,0
127521,UFSC,Florianópolis,C,45-54,BAIXA,0
127522,TRINDADE,Florianópolis,B,55+,BAIXA,0
127523,SAO_JOSE_BARREIROS,São José,C,18-24,BAIXA,0
127524,CENTRO_HISTORICO,Florianópolis,C,55+,MODERADA,0
127525,VIA_EXPRESSA_CORREDOR,Florianópolis,C,18-24,INTENSA,0
127526,GOV_CELSO_RAMOS,Governador Celso Ramos,C,18-24,BAIXA,0
127527,PALHOCA_PEDRA_BRANCA,Palhoça,D,45-54,INTENSA,0
127528,CBD_BEIRAMAR,Florianópolis,D,18-24,MODERADA,1
127529,COQUEIROS,Florianópolis,C,45-54,BAIXA,0
127530,SANTO_AMARO,Santo Amaro da Imperatriz,C,25-34,BAIXA,0
127531,CAMPECHE,Florianópolis,D,18-24,BAIXA,0
127532,SC401_CORREDOR,Florianópolis,C,25-34,INTENSA,0
127533,TRINDADE,Florianópolis,B,25-34,INTENSA,0
127534,ESTREITO_CAPOEIRAS,Florianópolis,D,35-44,BAIXA,0
127535,COQUEIROS,Florianópolis,B,25-34,MODERADA,1
127536,PALHOCA_CENTRO,Palhoça,B,18-24,BAIXA,1
127537,SAO_JOSE_CENTRO,São José,B,25-34,BAIXA,0
127538,SAO_JOSE_KOBRASOL,São José,D,35-44,INTENSA,0
127539,CANASVIEIRAS,Florianópolis,A,45-54,BAIXA,0
127540,CBD_BEIRAMAR,Florianópolis,C,25-34,INTENSA,0
127541,SAO_JOSE_KOBRASOL,São José,B,25-34,INTENSA,1
127542,ESTREITO_CAPOEIRAS,Florianópolis,C,25-34,MODERADA,0
127543,BIGUACU_BR101_NORTE,Biguaçu,C,35-44,INTENSA,0
127544,CENTRO_HISTORICO,Florianópolis,B,45-54,MODERADA,1
127545,PALHOCA_PEDRA_BRANCA,Palhoça,D,25-34,BAIXA,0
127546,UFSC,Florianópolis,D,35-44,MODERADA,0
127547,CBD_BEIRAMAR,Florianópolis,A,45-54,MODERADA,1
127548,SAO_JOSE_CENTRO,São José,D,25-34,BAIXA,0
127549,SAO_JOSE_ROCADO,São José,C,35-44,MODERADA,0
127550,COQUEIROS,Florianópolis,D,25-34,BAIXA,1
127551,AEROPORTO_HLZ,Florianópolis,C,55+,BAIXA,0
127552,JURERE,Florianópolis,D,45-54,INTENSA,0
127553,SAO_JOSE_KOBRASOL,São José,B,55+,MODERADA,1
127554,PALHOCA_BR101_SUL,Palhoça,D,18-24,INTENSA,0
127555,RESIDENCIAL_NORTE,Florianópolis,C,25-34,BAIXA,0
127556,CANASVIEIRAS,Florianópolis,D,45-54,BAIXA,0
127557,CENTRO_HISTORICO,Florianópolis,D,45-54,MODERADA,0
127558,SAO_JOSE_BARREIROS,São José,D,25-34,BAIXA,0
127559,SAO_JOSE_ROCADO,São José,D,45-54,BAIXA,0
127560,NORTE_ILHA,Florianópolis,C,25-34,MODERADA,0
127561,CBD_BEIRAMAR,Florianópolis,C,45-54,MODERADA,0
127562,SAO_JOSE_KOBRASOL,São José,C,55+,MODERADA,0
127563,CBD_BEIRAMAR,Florianópolis,B,25-34,INTENSA,1
127564,SAO_JOSE_BARREIROS,São José,C,18-24,BAIXA,0
127565,NORTE_ILHA,Florianópolis,C,55+,MODERADA,0
127566,ESTREITO_CAPOEIRAS,Florianópolis,D,35-44,MODERADA,0
127567,BIGUACU_BR101_NORTE,Biguaçu,D,45-54,MODERADA,0
127568,SAO_JOSE_ROCADO,São José,D,25-34,INTENSA,0
127569,SAO_JOSE_BARREIROS,São José,A,35-44,MODERADA,0
127570,COQUEIROS,Florianópolis,D,25-34,INTENSA,0
127571,TRINDADE,Florianópolis,D,45-54,MODERADA,0
127572,JURERE,Florianópolis,C,25-34,MODERADA,0
127573,CBD_BEIRAMAR,Florianópolis,A,55+,INTENSA,0
127574,PALHOCA_CENTRO,Palhoça,C,35-44,MODERADA,0
127575,SAO_JOSE_KOBRASOL,São José,C,35-44,INTENSA,0
127576,BIGUACU_BR101_NORTE,Biguaçu,B,18-24,INTENSA,0
127577,CANASVIEIRAS,Florianópolis,B,45-54,BAIXA,0
127578,PALHOCA_BR101_SUL,Palhoça,C,35-44,BAIXA,0
127579,SAO_JOSE_CENTRO,São José,C,55+,MODERADA,0
127580,COQUEIROS,Florianópolis,C,45-54,MODERADA,0
127581,SAO_JOSE_KOBRASOL,São José,C,18-24,MODERADA,0
127582,CENTRO_HISTORICO,Florianópolis,A,45-54,BAIXA,1
127583,RESIDENCIAL_NORTE,Florianópolis,C,55+,BAIXA,0
127584,SAO_JOSE_BARREIROS,São José,B,45-54,INTENSA,0
127585,SAO_JOSE_BARREIROS,São José,B,25-34,INTENSA,0
127586,SANTO_AMARO,Santo Amaro da Imperatriz,B,25-34,MODERADA,0
127587,SAO_JOSE_CENTRO,São José,C,35-44,BAIXA,1
127588,AEROPORTO_HLZ,Florianópolis,A,45-54,MODERADA,1
127589,TRINDADE,Florianópolis,B,35-44,INTENSA,1
127590,CANASVIEIRAS,Florianópolis,B,55+,BAIXA,0
127591,NORTE_ILHA,Florianópolis,C,25-34,BAIXA,0
127592,CENTRO_HISTORICO,Florianópolis,C,55+,MODERADA,1
127593,SAO_JOSE_CENTRO,São José,C,55+,MODERADA,0
127594,PALHOCA_CENTRO,Palhoça,B,25-34,MODERADA,0
127595,CBD_BEIRAMAR,Florianópolis,B,25-34,BAIXA,1
127596,CAMPECHE,Florianópolis,D,45-54,BAIXA,0
127597,SAO_JOSE_CENTRO,São José,D,55+,MODERADA,0
127598,SAO_JOSE_KOBRASOL,São José,C,25-34,MODERADA,0
127599,CENTRO_HISTORICO,Florianópolis,A,35-44,INTENSA,0
127600,TRINDADE,Florianópolis,B,18-24,BAIXA,0
127601,PALHOCA_CENTRO,Palhoça,C,45-54,MODERADA,0
127602,ANTONIO_CARLOS,Antônio Carlos,D,55+,INTENSA,0
127603,UFSC,Florianópolis,B,18-24,INTENSA,1
127604,INGLESES,Florianópolis,C,35-44,MODERADA,0
127605,SAO_JOSE_KOBRASOL,São José,A,25-34,MODERADA,1
127606,ESTREITO_CAPOEIRAS,Florianópolis,B,35-44,BAIXA,0
127607,SAO_JOSE_BARREIROS,São José,D,25-34,INTENSA,0
127608,PALHOCA_PEDRA_BRANCA,Palhoça,C,55+,MODERADA,0
127609,PALHOCA_CENTRO,Palhoça,C,18-24,INTENSA,0
127610,CBD_BEIRAMAR,Florianópolis,B,18-24,BAIXA,0
127611,SAO_JOSE_BARREIROS,São José,D,55+,INTENSA,0
127612,VIA_EXPRESSA_CORREDOR,Florianópolis,C,35-44,INTENSA,0
127613,SAO_JOSE_BARREIROS,São José,B,55+,MODERADA,0
127614,NORTE_ILHA,Florianópolis,C,18-24,INTENSA,0
127615,COQUEIROS,Florianópolis,B,55+,MODERADA,0
127616,CBD_BEIRAMAR,Florianópolis,C,18-24,MODERADA,0
127617,LAGOA_CONCEICAO,Florianópolis,A,25-34,MODERADA,1
127618,SANTO_AMARO,Santo Amaro da Imperatriz,A,25-34,BAIXA,1
127619,VIA_EXPRESSA_CORREDOR,Florianópolis,B,25-34,MODERADA,1
127620,CBD_BEIRAMAR,Florianópolis,C,25-34,BAIXA,0
127621,BIGUACU_BR101_NORTE,Biguaçu,D,45-54,INTENSA,0
127622,ESTREITO_CAPOEIRAS,Florianópolis,B,45-54,MODERADA,0
127623,UFSC,Florianópolis,B,18-24,BAIXA,0
127624,PALHOCA_PEDRA_BRANCA,Palhoça,C,35-44,INTENSA,0
127625,CAMPECHE,Florianópolis,B,55+,MODERADA,1
127626,NORTE_ILHA,Florianópolis,B,18-24,BAIXA,1
127627,SAO_JOSE_CENTRO,São José,D,45-54,MODERADA,0
127628,CENTRO_HISTORICO,Florianópolis,B,25-34,MODERADA,0
127629,CANASVIEIRAS,Florianópolis,C,35-44,MODERADA,0
127630,VIA_EXPRESSA_CORREDOR,Florianópolis,C,18-24,BAIXA,0
127631,RESIDENCIAL_NORTE,Florianópolis,C,35-44,MODERADA,0
127632,TRINDADE,Florianópolis,C,35-44,MODERADA,0
127633,SAO_JOSE_ROCADO,São José,B,18-24,MODERADA,0
127634,SAO_JOSE_BARREIROS,São José,B,25-34,BAIXA,1
127635,SAO_JOSE_KOBRASOL,São José,D,25-34,MODERADA,0
127636,SAO_JOSE_KOBRASOL,São José,B,55+,MODERADA,1
127637,PALHOCA_PEDRA_BRANCA,Palhoça,D,45-54,BAIXA,0
127638,GOV_CELSO_RAMOS,Governador Celso Ramos,C,55+,BAIXA,0
127639,UFSC,Florianópolis,C,55+,INTENSA,0
127640,CBD_BEIRAMAR,Florianópolis,C,18-24,BAIXA,0
127641,SAO_JOSE_KOBRASOL,São José,B,35-44,INTENSA,0
127642,SAO_JOSE_BARREIROS,São José,B,25-34,BAIXA,1
127643,SAO_JOSE_ROCADO,São José,B,55+,INTENSA,0
127644,ESTREITO_CAPOEIRAS,Florianópolis,C,45-54,BAIXA,0
127645,PALHOCA_PEDRA_BRANCA,Palhoça,A,55+,BAIXA,0
127646,CENTRO_HISTORICO,Florianópolis,A,35-44,BAIXA,1
127647,ANTONIO_CARLOS,Antônio Carlos,C,45-54,MODERADA,0
127648,SAO_JOSE_CENTRO,São José,D,55+,MODERADA,0
127649,TRINDADE,Florianópolis,C,18-24,MODERADA,0
127650,SAO_JOSE_BARREIROS,São José,D,55+,MODERADA,0
127651,RESIDENCIAL_NORTE,Florianópolis,D,45-54,INTENSA,0
127652,LAGOA_CONCEICAO,Florianópolis,D,18-24,MODERADA,0
127653,RESIDENCIAL_NORTE,Florianópolis,C,45-54,INTENSA,0
127654,CBD_BEIRAMAR,Florianópolis,C,35-44,MODERADA,0
